,Metro,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018
0,Austin-Round Rock,81.8108108108108,81.83783783783784,81.83783783783784,81.67567567567568,81.56756756756756,81.75675675675676,81.8108108108108,81.78378378378379,82.02702702702703,82.0,82.24324324324324,82.24324324324324,82.4054054054054,82.54054054054055,82.75675675675676,83.02702702702703,83.29729729729729,83.51351351351352,83.78378378378379,84.08108108108108,84.4054054054054,84.8108108108108,85.13513513513513,85.45945945945945,85.83783783783784,86.24324324324324,86.48648648648648,86.75675675675676,87.05405405405405,87.29729729729729,87.5945945945946,87.86486486486487,88.13513513513513,88.21621621621621,88.54054054054055,88.64864864864865,88.8108108108108,89.0,89.27027027027027,89.45945945945945,89.70270270270271,90.05405405405405,90.37837837837837,90.62162162162163,90.78378378378379,91.16216216216216,91.45945945945945,91.54054054054055,91.72972972972973,92.08108108108108,92.21621621621621,92.45945945945945,92.54054054054055,92.86486486486487,92.97297297297297,93.21621621621621,93.4054054054054,93.56756756756756,93.70270270270271,93.72972972972973,93.72972972972973,93.8108108108108,93.86486486486487,93.94594594594595,94.0,94.16216216216216,94.16216216216216,94.1891891891892,94.16216216216216,94.10810810810811,94.13513513513513,93.91891891891892,93.8108108108108,93.91891891891892,93.72972972972973,93.67567567567568,93.64864864864865,93.8108108108108,93.64864864864865,93.64864864864865,93.51351351351352,93.1891891891892,92.97297297297297,92.64864864864865,92.35135135135135,92.35135135135135,92.13513513513513,92.05405405405405,91.89189189189189,91.83783783783784,91.78378378378379,91.62162162162163,92.02702702702703,92.12820512820512,93.0,93.97435897435898,95.1025641025641,95.92307692307692,96.76923076923077,97.43589743589743,98.1025641025641,98.6923076923077,99.38461538461539,99.87179487179488,100.05128205128206,100.2051282051282,100.3076923076923,100.1025641025641,100.23076923076923,100.46153846153847,100.84615384615384,101.25641025641026,101.84615384615384,102.28205128205128,102.71794871794872,103.07692307692308,103.35897435897436,103.6923076923077,104.15384615384616,104.48717948717949,104.87179487179488,105.2051282051282,105.56410256410257,105.82051282051282,106.28205128205128,106.64102564102564,107.07692307692308,107.56410256410257,107.97435897435898,108.48717948717949,108.97435897435898,109.46153846153847,109.66666666666667,110.02564102564102,110.43589743589743,110.7948717948718,111.12820512820512,111.56410256410257,111.8974358974359,112.15384615384616,112.28205128205128,112.35897435897436,112.35897435897436,112.23076923076923,112.12820512820512,111.92307692307692,111.6923076923077,111.33333333333333,110.84615384615384,110.71794871794872,110.25641025641026,109.94871794871794,109.58974358974359,109.25641025641026,108.97435897435898,108.6923076923077,108.33333333333333,108.02564102564102,107.82051282051282,107.38461538461539,107.12820512820512,107.02564102564102,106.84615384615384,106.6923076923077,106.56410256410257,106.64102564102564,106.71794871794872,106.7948717948718,106.74358974358974,106.74358974358974,106.51282051282051,106.25641025641026,106.17948717948718,106.17948717948718,106.23076923076923,106.33333333333333,106.35897435897436,106.2051282051282,106.05128205128206,105.82051282051282,105.58974358974359,105.28205128205128,105.0,104.76923076923077,104.6923076923077,104.35897435897436,104.2051282051282,104.07692307692308,104.25641025641026,104.28205128205128,104.35897435897436,104.48717948717949,104.82051282051282,105.07692307692308,105.35897435897436,105.64102564102564,106.07692307692308,106.56410256410257,106.6923076923077,106.8974358974359,107.38461538461539,107.56410256410257,108.02564102564102,108.28205128205128,108.51282051282051,108.56410256410257,109.12820512820512,109.53846153846153,110.0,110.64102564102564,111.2051282051282,111.74358974358974,112.61538461538461,113.05128205128206,113.6923076923077,114.12820512820512,115.07692307692308,116.12820512820512,116.92307692307692,117.7948717948718,118.74358974358974,119.53846153846153,120.2051282051282,120.92307692307692,121.84615384615384,122.53846153846153,123.17948717948718,123.82051282051282,124.53846153846153,125.35897435897436,126.02564102564102,126.82051282051282,127.8974358974359,128.74358974358975,129.3846153846154,130.05128205128204,130.66666666666666,131.5897435897436,132.6153846153846,133.76923076923077,135.0,136.10256410256412,137.43589743589743,138.6153846153846,139.5897435897436,140.3846153846154,141.35897435897436,142.17948717948718,142.87179487179486,143.56410256410257,144.46153846153845,145.51282051282053,146.64102564102564,147.64102564102564,148.51282051282053,148.92307692307693,149.3846153846154,149.84615384615384,150.56410256410257,151.30769230769232,151.6153846153846,152.69230769230768,154.76923076923077,156.69230769230768,157.82051282051282,158.74358974358975,159.7948717948718,160.5897435897436,161.17948717948718,162.05128205128204,163.12820512820514,164.43589743589743,165.71794871794873,81.7897897897898,83.02477477477477,86.5563063063063,89.45720720720722,92.30405405405406,93.91891891891892,93.7972972972973,92.23873873873873,96.70299145299144,101.39102564102564,105.77777777777777,110.57264957264958,111.28205128205128,107.72863247863246,106.47435897435896,105.02564102564104,105.63675213675214,109.6517094017094,117.33760683760683,126.58547008547009,137.6260683760684,148.16452991452994,159.80128205128204
1,Dallas-Fort Worth-Arlington,61.21739130434783,61.268115942028984,61.30434782608695,61.46376811594203,61.56521739130435,61.710144927536234,61.84782608695652,61.89855072463768,61.905797101449274,62.05797101449275,62.094202898550726,62.22463768115942,62.31159420289855,62.45652173913044,62.58695652173913,62.88405797101449,63.108695652173914,63.38405797101449,63.60144927536232,63.77536231884058,63.94202898550725,64.19565217391305,64.42753623188406,64.52173913043478,64.59420289855072,64.70289855072464,64.92753623188406,65.15217391304348,65.34057971014492,65.56521739130434,65.78260869565217,65.97101449275362,66.2463768115942,66.45652173913044,66.70289855072464,66.98550724637681,67.18840579710145,67.57246376811594,67.84057971014492,68.28260869565217,68.5072463768116,68.90579710144928,69.19565217391305,69.55072463768116,69.76811594202898,70.03623188405797,70.14492753623189,70.33333333333333,70.44927536231884,70.55072463768116,70.76086956521739,70.89855072463769,71.07971014492753,71.2463768115942,71.44927536231884,71.53623188405797,71.47826086956522,71.48550724637681,71.42028985507247,71.3913043478261,71.32608695652173,71.2536231884058,71.29710144927536,71.35507246376811,71.45652173913044,71.59420289855072,71.6159420289855,71.64492753623189,71.67391304347827,71.65217391304348,71.57246376811594,71.6304347826087,71.64492753623189,71.73913043478261,71.90579710144928,72.1231884057971,72.35507246376811,72.70289855072464,72.91304347826087,73.05072463768116,73.18115942028986,73.3840579710145,73.52898550724638,73.44202898550725,73.44927536231884,73.5072463768116,73.4927536231884,73.44202898550725,73.45652173913044,73.6086956521739,73.79710144927536,74.0072463768116,74.29710144927536,74.81884057971014,75.5072463768116,76.15217391304348,76.7536231884058,77.31159420289855,77.7536231884058,78.14492753623189,78.4927536231884,78.71014492753623,79.02173913043478,79.35507246376811,79.59420289855072,79.64539007092199,79.93617021276596,80.31205673758865,80.56737588652483,80.822695035461,81.12765957446808,81.21379310344828,81.42068965517241,81.55862068965517,81.73103448275862,81.96551724137932,82.10344827586206,82.33793103448276,82.55862068965517,82.86896551724138,83.19310344827586,83.55862068965517,83.88275862068966,84.22068965517241,84.54482758620689,84.82758620689656,85.07586206896552,85.26896551724138,85.45517241379311,85.63448275862069,85.86896551724138,86.02068965517242,86.17931034482758,86.34482758620689,86.64137931034483,86.86896551724138,87.04137931034482,87.28275862068965,87.37931034482759,87.48965517241379,87.39310344827587,87.1655172413793,86.89655172413794,86.50344827586207,86.01379310344828,85.51034482758621,85.02758620689656,84.63448275862069,84.21379310344828,84.02068965517242,83.8,83.61379310344827,83.32413793103449,83.18620689655172,83.0551724137931,82.93793103448276,82.73793103448276,82.58620689655173,82.28965517241379,81.99310344827586,81.80689655172414,81.66896551724138,81.62068965517241,81.57931034482759,81.69655172413793,81.96551724137932,82.01379310344828,81.93103448275862,81.76551724137931,81.73103448275862,81.53103448275863,81.52739726027397,81.43835616438356,81.31506849315069,81.10958904109589,80.93150684931507,80.8013698630137,80.58219178082192,80.38356164383562,80.22602739726027,80.07534246575342,79.96575342465754,79.91095890410959,79.77397260273973,79.73287671232876,79.66438356164383,79.56164383561644,79.45205479452055,79.3972602739726,79.45205479452055,79.41095890410959,79.45890410958904,79.67808219178082,79.84246575342466,79.95205479452055,79.96575342465754,80.02054794520548,79.9931506849315,80.15068493150685,80.3082191780822,80.51369863013699,80.5958904109589,80.71232876712328,80.92465753424658,81.17808219178082,81.48630136986301,81.79452054794521,82.25342465753425,82.6027397260274,82.93150684931507,83.22602739726027,83.67808219178082,84.08904109589041,84.45205479452055,84.72602739726027,85.15068493150685,85.67123287671232,86.06164383561644,86.31506849315069,86.73972602739725,87.32191780821918,87.79452054794521,88.1917808219178,88.5958904109589,89.12328767123287,89.68493150684931,90.26712328767124,90.88356164383562,91.6027397260274,92.17808219178082,92.76712328767124,93.4931506849315,94.08904109589041,94.66438356164383,95.31506849315069,96.04109589041096,96.72602739726027,97.47260273972603,98.28767123287672,99.10958904109589,100.03424657534246,101.06164383561644,102.11643835616438,103.1986301369863,104.27397260273973,105.27397260273973,106.27397260273973,107.15753424657534,108.08219178082192,109.07534246575342,109.9931506849315,110.8013698630137,111.82191780821918,112.72602739726027,113.32191780821918,114.03424657534246,114.88356164383562,115.78767123287672,116.65068493150685,117.47260273972603,118.20547945205479,119.43835616438356,121.13013698630137,122.48630136986301,123.37671232876713,124.47945205479452,125.52054794520548,126.23287671232876,126.74657534246575,127.1986301369863,128.12328767123287,129.36986301369862,130.41780821917808,61.57568438003221,62.86896135265701,65.11896135265701,68.07971014492753,70.83031400966185,71.45954106280193,72.20591787439614,73.61775362318842,77.6346618357488,81.0337042471672,83.98275862068964,86.67873563218392,85.0603448275862,82.2632183908046,81.50510155880964,79.89383561643835,79.89554794520548,82.12271689497717,86.67865296803653,93.14269406392692,102.69520547945206,113.73116438356163,125.37671232876714
2,Denver-Aurora-Lakewood,91.01694915254237,91.13559322033899,91.40677966101696,91.62711864406779,91.8135593220339,92.16949152542372,92.44067796610169,92.89830508474576,93.40677966101696,94.03389830508475,94.57627118644068,95.08474576271186,95.50847457627118,96.13559322033899,96.52542372881356,97.16949152542372,97.59322033898304,98.1864406779661,98.72881355932203,99.40677966101696,100.01694915254237,100.03333333333333,100.95,101.58333333333333,102.38333333333334,103.13333333333334,103.86666666666666,104.56666666666666,105.3,106.26666666666667,107.1,108.06666666666666,109.23333333333333,110.58333333333333,111.95,113.01666666666667,114.26666666666667,115.5,116.63333333333334,117.78333333333333,118.95,120.28333333333333,121.5,122.91666666666667,124.38333333333334,126.13333333333334,127.7,129.1,130.65,132.06666666666666,133.48333333333332,134.95,136.23333333333332,137.6,138.98333333333332,140.26666666666668,141.73333333333332,143.0,144.36666666666667,145.51666666666668,146.73333333333332,147.6,148.55,149.28333333333333,150.08333333333334,150.75,151.26666666666668,152.01666666666668,152.65,153.31666666666666,153.86666666666667,154.38333333333333,154.98333333333332,155.41666666666666,155.83333333333334,156.21666666666667,156.53333333333333,156.91666666666666,157.3,157.65,158.08333333333334,158.31666666666666,158.76666666666668,158.9,159.15,159.23333333333332,159.35,159.38333333333333,159.58333333333334,159.83333333333334,160.13333333333333,160.36666666666667,160.75,161.13333333333333,161.2,161.41666666666666,161.7,161.96666666666667,162.2,162.55,163.0,163.38333333333333,163.8,164.13333333333333,164.83333333333334,165.5,166.01666666666668,166.55,167.11666666666667,167.66666666666666,168.08333333333334,168.53333333333333,169.1,169.6,170.06666666666666,170.58333333333334,171.1,171.55,171.81666666666666,172.18333333333334,172.4,172.61666666666667,172.65,172.71666666666667,172.71666666666667,172.73333333333332,172.66666666666666,172.65,172.68333333333334,172.7,172.65,172.58333333333334,172.58333333333334,172.55,172.53333333333333,172.41666666666666,172.31666666666666,171.95,171.25,170.4,169.5,168.66666666666666,167.58333333333334,166.86666666666667,166.23333333333332,165.61666666666667,164.96666666666667,164.36666666666667,163.76666666666668,163.23333333333332,162.73333333333332,162.41666666666666,162.16666666666666,161.96666666666667,161.75,161.3,160.5,159.7,158.83333333333334,158.4,158.4,158.6,158.85,158.85,159.06666666666666,159.38333333333333,159.71666666666667,159.4,158.88333333333333,158.51666666666668,158.06666666666666,157.43333333333334,156.76666666666668,155.78333333333333,155.01666666666668,154.51666666666668,153.86666666666667,153.0,152.3,151.98333333333332,151.7,151.4,150.9,150.56666666666666,150.0,149.38333333333333,149.18333333333334,149.41666666666666,149.46666666666667,149.4,149.7,150.35,151.2,152.31666666666666,153.45,154.58333333333334,155.5,156.63333333333333,157.73333333333332,158.68333333333334,159.43333333333334,160.2,161.1,162.31666666666666,163.63333333333333,165.13333333333333,166.6,168.2,169.65,170.98333333333332,171.7,172.46666666666667,173.41666666666666,174.3,174.95,175.75,177.01666666666668,178.53333333333333,180.08333333333334,181.71666666666667,183.48333333333332,185.13333333333333,186.8,188.4,190.41666666666666,192.73333333333332,194.96666666666667,197.11666666666667,199.46666666666667,202.08333333333334,204.7,207.08333333333334,209.23333333333332,211.4,213.3,215.05,216.96666666666667,218.65,220.2,222.05,224.28333333333333,226.15,227.53333333333333,229.21666666666667,231.13333333333333,233.01666666666668,234.8,236.63333333333333,238.73333333333332,240.86666666666667,243.23333333333332,245.48333333333332,247.21666666666667,248.7,249.83333333333334,250.9,252.03333333333333,253.28333333333333,254.71666666666667,256.25,257.75,260.0833333333333,263.3666666666667,265.8,267.03333333333336,268.26666666666665,269.15,269.9,270.51666666666665,271.76666666666665,273.7,275.81666666666666,277.3833333333333,91.99058380414311,96.9138418079096,104.37361111111109,117.31388888888891,134.07500000000002,148.48472222222222,155.875,159.48055555555553,162.60972222222225,168.32638888888886,172.44861111111115,171.95277777777778,164.88472222222225,159.6847222222222,157.27916666666667,150.775,154.08194444444445,167.1166666666667,181.38194444444446,205.34166666666667,228.5333333333333,250.02222222222224,269.39861111111105
3,Detroit-Warren-Dearborn,81.77319587628865,82.20618556701031,82.79381443298969,83.34020618556701,83.70103092783505,84.27835051546391,84.76288659793815,85.41237113402062,86.0,86.64948453608247,87.28865979381443,87.84536082474227,88.38144329896907,89.0,89.43298969072166,90.10309278350516,90.51546391752578,91.10309278350516,91.62886597938144,92.12371134020619,92.69072164948453,93.42268041237114,94.0721649484536,94.58762886597938,95.1340206185567,95.68041237113403,96.24742268041237,96.81443298969072,97.25773195876289,97.84536082474227,98.44329896907216,99.0618556701031,99.73195876288659,100.48453608247422,101.21649484536083,101.89690721649484,102.63917525773196,103.25773195876289,103.96907216494846,104.61855670103093,105.21649484536083,105.9278350515464,106.52577319587628,107.34020618556701,108.10309278350516,108.95876288659794,109.88659793814433,110.69072164948453,111.44329896907216,112.18556701030928,112.89690721649484,113.61855670103093,114.18556701030928,114.9278350515464,115.47422680412372,116.19587628865979,116.80412371134021,117.47422680412372,118.0618556701031,118.64948453608247,119.20618556701031,119.69072164948453,120.22680412371135,120.62886597938144,121.0618556701031,121.4639175257732,121.77319587628865,122.19587628865979,122.58762886597938,122.88659793814433,123.3917525773196,123.73195876288659,124.10309278350516,124.4020618556701,124.76288659793815,125.0721649484536,125.34020618556701,125.62886597938144,125.97938144329896,126.37113402061856,126.82474226804123,127.11340206185567,127.52577319587628,127.9278350515464,128.36082474226805,128.659793814433,129.03092783505156,129.3298969072165,129.76288659793815,130.10309278350516,130.4536082474227,130.7422680412371,131.09278350515464,131.41237113402062,131.76288659793815,132.18556701030928,132.58762886597938,132.97938144329896,133.39175257731958,133.94845360824743,134.35051546391753,134.75257731958763,135.1340206185567,135.4742268041237,135.84536082474227,136.1443298969072,136.50515463917526,136.60824742268042,136.8556701030928,136.93814432989691,137.09278350515464,137.1237113402062,137.17525773195877,137.05154639175257,137.0,136.9278350515464,136.84536082474227,136.72164948453607,136.50515463917526,136.18556701030928,135.89690721649484,135.53608247422682,135.0721649484536,134.48453608247422,133.79381443298968,133.0,132.1958762886598,131.28865979381445,130.23711340206185,129.24742268041237,128.16494845360825,127.11340206185567,126.05154639175258,125.01030927835052,124.08247422680412,123.0,121.80412371134021,120.47422680412372,119.12371134020619,117.72164948453609,116.15463917525773,114.71134020618557,113.25773195876289,111.69072164948453,109.90721649484536,108.12371134020619,106.17525773195877,104.25773195876289,102.38144329896907,100.55670103092784,98.72164948453609,97.0,95.22680412371135,93.50515463917526,91.94845360824742,90.27835051546391,88.44329896907216,86.50515463917526,84.77319587628865,83.03092783505154,81.63917525773196,80.54639175257732,79.65979381443299,79.0721649484536,78.84536082474227,78.63917525773196,78.62886597938144,78.52577319587628,78.50515463917526,78.37113402061856,78.10309278350516,77.98969072164948,77.83505154639175,77.51546391752578,77.20618556701031,76.89690721649484,76.51546391752578,76.19587628865979,75.65979381443299,75.34020618556701,75.21649484536083,74.91752577319588,74.49484536082474,74.10309278350516,74.05154639175258,74.18556701030928,74.42268041237114,74.72164948453609,75.21649484536083,75.69072164948453,76.0721649484536,76.4020618556701,76.94845360824742,78.05154639175258,79.36082474226804,80.26804123711341,81.15463917525773,81.83505154639175,82.82474226804123,83.62886597938144,84.38144329896907,85.09278350515464,85.87628865979381,86.70103092783505,87.78350515463917,89.0618556701031,90.37113402061856,91.72164948453609,93.49484536082474,95.0,96.05154639175258,97.0,97.82474226804123,98.71134020618557,99.35051546391753,100.10309278350516,100.91752577319588,102.04123711340206,103.29896907216495,104.3917525773196,105.14432989690722,105.84536082474227,106.47422680412372,107.02061855670104,107.61855670103093,108.35051546391753,108.98969072164948,109.45360824742268,109.61855670103093,109.82474226804123,110.12371134020619,110.6082474226804,111.08247422680412,111.58762886597938,112.27835051546391,112.95876288659794,113.61855670103093,114.20618556701031,114.94845360824742,115.69072164948453,116.31958762886597,116.88659793814433,117.79381443298969,118.73195876288659,119.54639175257732,120.1340206185567,120.95876288659794,121.75257731958763,122.5360824742268,123.02061855670104,123.89690721649484,125.10309278350516,126.41237113402062,127.45360824742268,128.1958762886598,128.70103092783506,129.16494845360825,129.70103092783506,130.41237113402062,130.98969072164948,131.5979381443299,132.5979381443299,134.09278350515464,135.28865979381445,136.27835051546393,137.36082474226805,138.39175257731958,138.93814432989691,139.39175257731958,139.5257731958763,139.76288659793815,140.0721649484536,140.62886597938143,83.80756013745705,89.73024054982818,96.52491408934708,104.26632302405498,113.10567010309279,120.25171821305842,124.8745704467354,129.17525773195874,133.6520618556701,136.8556701030928,134.24312714776633,123.16237113402063,105.16752577319589,84.85395189003435,77.89432989690721,74.87714776632303,79.71821305841925,91.33161512027492,103.40979381443299,110.70790378006872,118.29209621993125,127.88745704467355,137.6941580756014
4,New York-Newark-Jersey City,109.12216404886561,109.14834205933683,109.10122164048866,108.9458987783595,108.76788830715532,108.70855148342059,108.76614310645724,108.82897033158814,109.00349040139616,109.54624781849913,109.956369982548,110.15008726003491,110.3804537521815,110.6108202443281,110.85165794066317,111.03490401396161,111.18673647469458,111.47120418848168,111.81500872600348,112.20767888307155,112.72774869109948,113.46247818499127,114.13961605584642,114.63874345549738,115.1326352530541,115.66317626527051,116.22164048865619,116.76439790575917,117.25479930191972,117.89354275741711,118.57068062827226,119.30715532286213,120.1692844677138,121.21465968586388,122.30191972076788,123.22513089005236,124.22338568935427,125.20767888307155,126.24258289703316,127.19720767888307,128.2408376963351,129.28097731239092,130.478184991274,131.66841186736474,133.02443280977312,134.5584642233857,136.19022687609075,137.57940663176265,139.00174520069808,140.43979057591622,141.8760907504363,143.20767888307157,144.55671902268762,145.94066317626528,147.38568935427574,148.88830715532285,150.51832460732984,152.18324607329842,154.01919720767887,155.69284467713788,157.36998254799303,159.02268760907504,160.6806282722513,162.25828970331588,163.8656195462478,165.52879581151834,167.26352530541013,169.1064572425829,170.9825479930192,172.97905759162305,175.12914485165794,177.17626527050612,179.23211169284468,181.27923211169283,183.30541012216406,185.29842931937173,187.26352530541013,189.31064572425828,191.41012216404886,193.84642233856894,196.52006980802793,199.06980802792322,201.4048865619546,203.64397905759162,205.8656195462478,208.0366492146597,210.2408376963351,212.2886956521739,214.4104347826087,216.50260869565219,218.6504347826087,220.68869565217392,222.6991304347826,224.7913043478261,226.9495652173913,229.1478260869565,231.50434782608696,234.0417391304348,236.79304347826087,239.74434782608697,242.8678260869565,246.0904347826087,249.25565217391303,252.2104347826087,255.05217391304348,257.9008695652174,260.65043478260867,263.39652173913043,266.2452173913043,269.06608695652176,271.8052173913043,274.3704347826087,276.8713043478261,279.2121739130435,281.4017391304348,283.3530434782609,285.1095652173913,286.75652173913045,288.1217391304348,289.4347826086956,290.6573913043478,291.64173913043476,292.31652173913045,292.68695652173915,292.7547826086957,292.5217391304348,292.07304347826084,291.3408695652174,290.55826086956523,289.94608695652175,289.2486956521739,288.65043478260867,288.0991304347826,287.3565217391304,286.26260869565215,285.07304347826084,283.81217391304347,282.55304347826086,281.35826086956524,280.0782608695652,278.82608695652175,277.5913043478261,276.16869565217394,274.74608695652176,273.2417391304348,271.4226086956522,269.1339130434783,266.82260869565215,264.495652173913,262.3513043478261,260.34956521739133,258.43304347826086,256.63652173913044,255.01043478260868,253.24869565217392,251.4817391304348,249.64521739130436,247.44521739130434,245.06608695652173,243.1478260869565,241.8,240.95478260869567,240.45391304347825,240.18260869565216,240.05217391304348,239.91304347826087,240.26434782608695,239.80869565217392,238.21391304347827,237.09391304347827,236.9791304347826,236.6295652173913,235.7113043478261,234.63652173913044,233.66782608695652,232.6104347826087,231.13565217391303,229.5113043478261,227.82260869565218,226.4208695652174,225.59826086956522,225.03304347826088,224.38434782608695,223.76347826086956,222.94086956521738,222.0626086956522,221.12521739130435,220.0191304347826,218.94434782608695,218.06434782608696,217.27652173913043,216.84869565217392,216.7008695652174,216.6713043478261,216.54608695652175,216.48,216.37739130434784,216.20347826086956,215.82260869565218,215.64347826086956,215.71478260869566,215.98434782608695,216.4486956521739,217.01739130434783,217.4886956521739,218.1686956521739,219.13391304347826,220.29043478260868,221.39304347826086,222.2504347826087,223.22086956521738,224.51304347826087,225.8904347826087,226.74131944444446,227.36284722222223,227.73611111111111,228.38715277777777,229.04861111111111,229.52777777777777,230.02430555555554,230.77951388888889,231.5,232.07986111111111,232.54166666666666,232.94270833333334,233.52166377816292,233.7625649913345,234.09012131715772,234.55112651646448,234.97920277296362,235.2738301559792,235.67244367417678,236.42461005199306,237.39341421143848,238.13344887348353,238.50953206239168,238.83362218370883,239.28769497400347,239.78856152512998,240.36048526863084,241.00346620450605,241.47140381282495,241.86481802426343,242.47660311958407,243.2894280762565,243.9896013864818,244.5043327556326,245.24783362218372,246.42461005199306,247.421143847487,248.3882149046794,249.79549393414212,251.78682842287694,253.9740034662045,256.12305025996534,257.82495667244365,259.0797227036395,260.21317157712303,261.2738301559792,262.11958405545926,263.0259965337955,264.6152512998267,266.5892547660312,268.3119584055459,269.6117850953206,270.6897746967071,271.4783362218371,272.051993067591,272.5355285961872,273.19410745233967,274.1681109185442,275.0623916811092,275.65684575389946,108.9325189063409,110.99490983129728,116.60151250727166,126.858784176847,142.51192553810355,161.49781849912742,184.39586969168124,211.12514834205933,239.03739130434784,272.44855072463764,290.9053623188406,285.1053623188406,267.61608695652177,245.7073913043478,236.38869565217394,223.96884057971013,216.52913043478262,220.14999999999998,229.88932291666666,235.92879838243792,242.47573656845756,255.91883304448297,271.16377816291157
